FIPS_Code,State,Area_Name,Attribute,Value
00000,US,United States,PCTPOVALL_2023,12.5
01000,AL,Alabama,PCTPOVALL_2023,15.700000000000001
01001,AL,Autauga County,PCTPOVALL_2023,11.700000000000001
01003,AL,Baldwin County,PCTPOVALL_2023,10.0
01005,AL,Barbour County,PCTPOVALL_2023,25.5
01007,AL,Bibb County,PCTPOVALL_2023,19.400000000000002
01009,AL,Blount County,PCTPOVALL_2023,12.8
01011,AL,Bullock County,PCTPOVALL_2023,33.6
01013,AL,Butler County,PCTPOVALL_2023,23.6
01015,AL,Calhoun County,PCTPOVALL_2023,20.1
01017,AL,Chambers County,PCTPOVALL_2023,17.1
01019,AL,Cherokee County,PCTPOVALL_2023,15.600000000000001
01021,AL,Chilton County,PCTPOVALL_2023,15.3
01023,AL,Choctaw County,PCTPOVALL_2023,24.8
01025,AL,Clarke County,PCTPOVALL_2023,19.0
01027,AL,Clay County,PCTPOVALL_2023,16.900000000000002
01029,AL,Cleburne County,PCTPOVALL_2023,15.8
01031,AL,Coffee County,PCTPOVALL_2023,16.5
01033,AL,Colbert County,PCTPOVALL_2023,15.4
01035,AL,Conecuh County,PCTPOVALL_2023,26.5
01037,AL,Coosa County,PCTPOVALL_2023,18.2
01039,AL,Covington County,PCTPOVALL_2023,16.7
01041,AL,Crenshaw County,PCTPOVALL_2023,19.5
01043,AL,Cullman County,PCTPOVALL_2023,15.5
01045,AL,Dale County,PCTPOVALL_2023,16.6
01047,AL,Dallas County,PCTPOVALL_2023,31.400000000000002
01049,AL,DeKalb County,PCTPOVALL_2023,21.6
01051,AL,Elmore County,PCTPOVALL_2023,12.5
01053,AL,Escambia County,PCTPOVALL_2023,21.3
01055,AL,Etowah County,PCTPOVALL_2023,19.6
01057,AL,Fayette County,PCTPOVALL_2023,16.2
01059,AL,Franklin County,PCTPOVALL_2023,22.5
01061,AL,Geneva County,PCTPOVALL_2023,19.200000000000003
01063,AL,Greene County,PCTPOVALL_2023,31.0
01065,AL,Hale County,PCTPOVALL_2023,23.0
01067,AL,Henry County,PCTPOVALL_2023,16.400000000000002
01069,AL,Houston County,PCTPOVALL_2023,16.5
01071,AL,Jackson County,PCTPOVALL_2023,16.0
01073,AL,Jefferson County,PCTPOVALL_2023,16.0
01075,AL,Lamar County,PCTPOVALL_2023,16.400000000000002
01077,AL,Lauderdale County,PCTPOVALL_2023,13.600000000000001
01079,AL,Lawrence County,PCTPOVALL_2023,14.200000000000001
01081,AL,Lee County,PCTPOVALL_2023,17.900000000000002
01083,AL,Limestone County,PCTPOVALL_2023,8.6
01085,AL,Lowndes County,PCTPOVALL_2023,29.400000000000002
01087,AL,Macon County,PCTPOVALL_2023,28.8
01089,AL,Madison County,PCTPOVALL_2023,10.5
01091,AL,Marengo County,PCTPOVALL_2023,23.5
01093,AL,Marion County,PCTPOVALL_2023,19.0
01095,AL,Marshall County,PCTPOVALL_2023,16.5
01097,AL,Mobile County,PCTPOVALL_2023,16.3
01099,AL,Monroe County,PCTPOVALL_2023,19.1
01101,AL,Montgomery County,PCTPOVALL_2023,18.3
01103,AL,Morgan County,PCTPOVALL_2023,12.0
01105,AL,Perry County,PCTPOVALL_2023,33.800000000000004
01107,AL,Pickens County,PCTPOVALL_2023,21.5
01109,AL,Pike County,PCTPOVALL_2023,23.8
01111,AL,Randolph County,PCTPOVALL_2023,15.9
01113,AL,Russell County,PCTPOVALL_2023,18.900000000000002
01115,AL,St. Clair County,PCTPOVALL_2023,10.8
01117,AL,Shelby County,PCTPOVALL_2023,8.4
01119,AL,Sumter County,PCTPOVALL_2023,33.5
01121,AL,Talladega County,PCTPOVALL_2023,17.0
01123,AL,Tallapoosa County,PCTPOVALL_2023,15.100000000000001
01125,AL,Tuscaloosa County,PCTPOVALL_2023,19.200000000000003
01127,AL,Walker County,PCTPOVALL_2023,17.5
01129,AL,Washington County,PCTPOVALL_2023,18.7
01131,AL,Wilcox County,PCTPOVALL_2023,32.7
01133,AL,Winston County,PCTPOVALL_2023,16.6
02000,AK,Alaska,PCTPOVALL_2023,10.5
02013,AK,Aleutians East Borough,PCTPOVALL_2023,18.0
02016,AK,Aleutians West Census Area,PCTPOVALL_2023,10.0
02020,AK,Anchorage Borough,PCTPOVALL_2023,8.9
02050,AK,Bethel Census Area,PCTPOVALL_2023,29.3
02060,AK,Bristol Bay Borough,PCTPOVALL_2023,11.700000000000001
02063,AK,Chugach Census Area,PCTPOVALL_2023,8.700000000000001
02066,AK,Copper River Census Area,PCTPOVALL_2023,14.200000000000001
02068,AK,Denali Borough,PCTPOVALL_2023,7.800000000000001
02070,AK,Dillingham Census Area,PCTPOVALL_2023,23.400000000000002
02090,AK,Fairbanks North Star Borough,PCTPOVALL_2023,7.6000000000000005
02100,AK,Haines Borough,PCTPOVALL_2023,10.0
02105,AK,Hoonah-Angoon Census Area,PCTPOVALL_2023,17.2
02110,AK,Juneau Borough,PCTPOVALL_2023,9.1
02122,AK,Kenai Peninsula Borough,PCTPOVALL_2023,11.5
02130,AK,Ketchikan Gateway Borough,PCTPOVALL_2023,9.3
02150,AK,Kodiak Island Borough,PCTPOVALL_2023,8.5
02158,AK,Kusilvak Census Area,PCTPOVALL_2023,30.8
02164,AK,Lake and Peninsula Borough,PCTPOVALL_2023,20.400000000000002
02170,AK,Matanuska-Susitna Borough,PCTPOVALL_2023,9.700000000000001
02180,AK,Nome Census Area,PCTPOVALL_2023,20.700000000000003
02185,AK,North Slope Borough,PCTPOVALL_2023,12.0
02188,AK,Northwest Arctic Borough,PCTPOVALL_2023,19.1
02195,AK,Petersburg Borough,PCTPOVALL_2023,8.4
02198,AK,Prince of Wales-Hyder Census Area,PCTPOVALL_2023,15.700000000000001
02220,AK,Sitka Borough,PCTPOVALL_2023,9.3
02230,AK,Skagway Municipality,PCTPOVALL_2023,5.9
02240,AK,Southeast Fairbanks Census Area,PCTPOVALL_2023,12.200000000000001
02275,AK,Wrangell City and Borough,PCTPOVALL_2023,11.700000000000001
02282,AK,Yakutat Borough,PCTPOVALL_2023,15.3
02290,AK,Yukon-Koyukuk Census Area,PCTPOVALL_2023,21.900000000000002
04000,AZ,Arizona,PCTPOVALL_2023,12.600000000000001
04001,AZ,Apache County,PCTPOVALL_2023,29.6
04003,AZ,Cochise County,PCTPOVALL_2023,16.3
04005,AZ,Coconino County,PCTPOVALL_2023,17.8
04007,AZ,Gila County,PCTPOVALL_2023,17.7
04009,AZ,Graham County,PCTPOVALL_2023,17.3
04011,AZ,Greenlee County,PCTPOVALL_2023,9.700000000000001
04012,AZ,La Paz County,PCTPOVALL_2023,18.7
04013,AZ,Maricopa County,PCTPOVALL_2023,11.100000000000001
04015,AZ,Mohave County,PCTPOVALL_2023,16.8
04017,AZ,Navajo County,PCTPOVALL_2023,24.700000000000003
04019,AZ,Pima County,PCTPOVALL_2023,14.0
04021,AZ,Pinal County,PCTPOVALL_2023,11.8
04023,AZ,Santa Cruz County,PCTPOVALL_2023,20.1
04025,AZ,Yavapai County,PCTPOVALL_2023,12.8
04027,AZ,Yuma County,PCTPOVALL_2023,15.9
05000,AR,Arkansas,PCTPOVALL_2023,15.4
05001,AR,Arkansas County,PCTPOVALL_2023,16.8
05003,AR,Ashley County,PCTPOVALL_2023,18.400000000000002
05005,AR,Baxter County,PCTPOVALL_2023,16.0
05007,AR,Benton County,PCTPOVALL_2023,7.800000000000001
05009,AR,Boone County,PCTPOVALL_2023,14.9
05011,AR,Bradley County,PCTPOVALL_2023,23.200000000000003
05013,AR,Calhoun County,PCTPOVALL_2023,14.3
05015,AR,Carroll County,PCTPOVALL_2023,14.8
05017,AR,Chicot County,PCTPOVALL_2023,29.700000000000003
05019,AR,Clark County,PCTPOVALL_2023,18.900000000000002
05021,AR,Clay County,PCTPOVALL_2023,17.5
05023,AR,Cleburne County,PCTPOVALL_2023,13.5
05025,AR,Cleveland County,PCTPOVALL_2023,15.700000000000001
05027,AR,Columbia County,PCTPOVALL_2023,23.3
05029,AR,Conway County,PCTPOVALL_2023,17.1
05031,AR,Craighead County,PCTPOVALL_2023,16.1
05033,AR,Crawford County,PCTPOVALL_2023,13.3
05035,AR,Crittenden County,PCTPOVALL_2023,20.6
05037,AR,Cross County,PCTPOVALL_2023,19.1
05039,AR,Dallas County,PCTPOVALL_2023,19.6
05041,AR,Desha County,PCTPOVALL_2023,25.0
05043,AR,Drew County,PCTPOVALL_2023,20.6
05045,AR,Faulkner County,PCTPOVALL_2023,12.9
05047,AR,Franklin County,PCTPOVALL_2023,19.0
05049,AR,Fulton County,PCTPOVALL_2023,17.5
05051,AR,Garland County,PCTPOVALL_2023,18.900000000000002
05053,AR,Grant County,PCTPOVALL_2023,11.100000000000001
05055,AR,Greene County,PCTPOVALL_2023,16.2
05057,AR,Hempstead County,PCTPOVALL_2023,16.6
05059,AR,Hot Spring County,PCTPOVALL_2023,16.900000000000002
05061,AR,Howard County,PCTPOVALL_2023,17.8
05063,AR,Independence County,PCTPOVALL_2023,13.5
05065,AR,Izard County,PCTPOVALL_2023,20.3
05067,AR,Jackson County,PCTPOVALL_2023,24.6
05069,AR,Jefferson County,PCTPOVALL_2023,24.3
05071,AR,Johnson County,PCTPOVALL_2023,17.1
05073,AR,Lafayette County,PCTPOVALL_2023,22.8
05075,AR,Lawrence County,PCTPOVALL_2023,18.3
05077,AR,Lee County,PCTPOVALL_2023,38.7
05079,AR,Lincoln County,PCTPOVALL_2023,26.200000000000003
05081,AR,Little River County,PCTPOVALL_2023,17.7
05083,AR,Logan County,PCTPOVALL_2023,16.6
05085,AR,Lonoke County,PCTPOVALL_2023,9.600000000000001
05087,AR,Madison County,PCTPOVALL_2023,14.8
05089,AR,Marion County,PCTPOVALL_2023,17.400000000000002
05091,AR,Miller County,PCTPOVALL_2023,21.5
05093,AR,Mississippi County,PCTPOVALL_2023,24.900000000000002
05095,AR,Monroe County,PCTPOVALL_2023,26.3
05097,AR,Montgomery County,PCTPOVALL_2023,18.8
05099,AR,Nevada County,PCTPOVALL_2023,23.200000000000003
05101,AR,Newton County,PCTPOVALL_2023,18.8
05103,AR,Ouachita County,PCTPOVALL_2023,18.8
05105,AR,Perry County,PCTPOVALL_2023,14.100000000000001
05107,AR,Phillips County,PCTPOVALL_2023,34.2
05109,AR,Pike County,PCTPOVALL_2023,18.2
05111,AR,Poinsett County,PCTPOVALL_2023,19.1
05113,AR,Polk County,PCTPOVALL_2023,18.8
05115,AR,Pope County,PCTPOVALL_2023,13.5
05117,AR,Prairie County,PCTPOVALL_2023,15.4
05119,AR,Pulaski County,PCTPOVALL_2023,15.700000000000001
05121,AR,Randolph County,PCTPOVALL_2023,18.5
05123,AR,St. Francis County,PCTPOVALL_2023,34.300000000000004
05125,AR,Saline County,PCTPOVALL_2023,9.3
05127,AR,Scott County,PCTPOVALL_2023,19.5
05129,AR,Searcy County,PCTPOVALL_2023,20.200000000000003
05131,AR,Sebastian County,PCTPOVALL_2023,12.8
05133,AR,Sevier County,PCTPOVALL_2023,18.7
05135,AR,Sharp County,PCTPOVALL_2023,19.700000000000003
05137,AR,Stone County,PCTPOVALL_2023,17.7
05139,AR,Union County,PCTPOVALL_2023,19.0
05141,AR,Van Buren County,PCTPOVALL_2023,16.5
05143,AR,Washington County,PCTPOVALL_2023,13.5
05145,AR,White County,PCTPOVALL_2023,15.700000000000001
05147,AR,Woodruff County,PCTPOVALL_2023,24.400000000000002
05149,AR,Yell County,PCTPOVALL_2023,16.5
06000,CA,California,PCTPOVALL_2023,12.0
06001,CA,Alameda County,PCTPOVALL_2023,9.5
06003,CA,Alpine County,PCTPOVALL_2023,15.600000000000001
06005,CA,Amador County,PCTPOVALL_2023,11.700000000000001
06007,CA,Butte County,PCTPOVALL_2023,19.900000000000002
06009,CA,Calaveras County,PCTPOVALL_2023,12.200000000000001
06011,CA,Colusa County,PCTPOVALL_2023,12.3
06013,CA,Contra Costa County,PCTPOVALL_2023,8.3
06015,CA,Del Norte County,PCTPOVALL_2023,13.8
06017,CA,El Dorado County,PCTPOVALL_2023,7.0
06019,CA,Fresno County,PCTPOVALL_2023,17.7
06021,CA,Glenn County,PCTPOVALL_2023,13.5
06023,CA,Humboldt County,PCTPOVALL_2023,16.7
06025,CA,Imperial County,PCTPOVALL_2023,17.3
06027,CA,Inyo County,PCTPOVALL_2023,11.8
06029,CA,Kern County,PCTPOVALL_2023,19.0
06031,CA,Kings County,PCTPOVALL_2023,17.5
06033,CA,Lake County,PCTPOVALL_2023,17.6
06035,CA,Lassen County,PCTPOVALL_2023,17.1
06037,CA,Los Angeles County,PCTPOVALL_2023,13.700000000000001
06039,CA,Madera County,PCTPOVALL_2023,18.0
06041,CA,Marin County,PCTPOVALL_2023,8.700000000000001
06043,CA,Mariposa County,PCTPOVALL_2023,17.3
06045,CA,Mendocino County,PCTPOVALL_2023,13.9
06047,CA,Merced County,PCTPOVALL_2023,18.6
06049,CA,Modoc County,PCTPOVALL_2023,20.1
06051,CA,Mono County,PCTPOVALL_2023,7.800000000000001
06053,CA,Monterey County,PCTPOVALL_2023,14.0
06055,CA,Napa County,PCTPOVALL_2023,8.9
06057,CA,Nevada County,PCTPOVALL_2023,10.9
06059,CA,Orange County,PCTPOVALL_2023,9.200000000000001
06061,CA,Placer County,PCTPOVALL_2023,6.5
06063,CA,Plumas County,PCTPOVALL_2023,12.700000000000001
06065,CA,Riverside County,PCTPOVALL_2023,11.3
06067,CA,Sacramento County,PCTPOVALL_2023,11.9
06069,CA,San Benito County,PCTPOVALL_2023,9.1
06071,CA,San Bernardino County,PCTPOVALL_2023,13.200000000000001
06073,CA,San Diego County,PCTPOVALL_2023,10.100000000000001
06075,CA,San Francisco County,PCTPOVALL_2023,11.9
06077,CA,San Joaquin County,PCTPOVALL_2023,12.600000000000001
06079,CA,San Luis Obispo County,PCTPOVALL_2023,12.8
06081,CA,San Mateo County,PCTPOVALL_2023,7.300000000000001
06083,CA,Santa Barbara County,PCTPOVALL_2023,14.9
06085,CA,Santa Clara County,PCTPOVALL_2023,7.6000000000000005
06087,CA,Santa Cruz County,PCTPOVALL_2023,12.600000000000001
06089,CA,Shasta County,PCTPOVALL_2023,13.200000000000001
06091,CA,Sierra County,PCTPOVALL_2023,12.600000000000001
06093,CA,Siskiyou County,PCTPOVALL_2023,17.1
06095,CA,Solano County,PCTPOVALL_2023,10.3
06097,CA,Sonoma County,PCTPOVALL_2023,9.1
06099,CA,Stanislaus County,PCTPOVALL_2023,12.600000000000001
06101,CA,Sutter County,PCTPOVALL_2023,15.3
06103,CA,Tehama County,PCTPOVALL_2023,15.0
06105,CA,Trinity County,PCTPOVALL_2023,20.8
06107,CA,Tulare County,PCTPOVALL_2023,17.5
06109,CA,Tuolumne County,PCTPOVALL_2023,10.5
06111,CA,Ventura County,PCTPOVALL_2023,9.8
06113,CA,Yolo County,PCTPOVALL_2023,15.3
06115,CA,Yuba County,PCTPOVALL_2023,15.4
08000,CO,Colorado,PCTPOVALL_2023,9.4
08001,CO,Adams County,PCTPOVALL_2023,9.700000000000001
08003,CO,Alamosa County,PCTPOVALL_2023,21.700000000000003
08005,CO,Arapahoe County,PCTPOVALL_2023,10.100000000000001
08007,CO,Archuleta County,PCTPOVALL_2023,11.200000000000001
08009,CO,Baca County,PCTPOVALL_2023,20.200000000000003
08011,CO,Bent County,PCTPOVALL_2023,28.6
08013,CO,Boulder County,PCTPOVALL_2023,11.0
08014,CO,Broomfield County,PCTPOVALL_2023,5.1000000000000005
08015,CO,Chaffee County,PCTPOVALL_2023,9.4
08017,CO,Cheyenne County,PCTPOVALL_2023,13.3
08019,CO,Clear Creek County,PCTPOVALL_2023,7.7
08021,CO,Conejos County,PCTPOVALL_2023,18.1
08023,CO,Costilla County,PCTPOVALL_2023,22.6
08025,CO,Crowley County,PCTPOVALL_2023,37.5
08027,CO,Custer County,PCTPOVALL_2023,11.8
08029,CO,Delta County,PCTPOVALL_2023,12.9
08031,CO,Denver County,PCTPOVALL_2023,10.5
08033,CO,Dolores County,PCTPOVALL_2023,13.5
08035,CO,Douglas County,PCTPOVALL_2023,3.7
08037,CO,Eagle County,PCTPOVALL_2023,6.6000000000000005
08039,CO,Elbert County,PCTPOVALL_2023,5.800000000000001
08041,CO,El Paso County,PCTPOVALL_2023,7.300000000000001
08043,CO,Fremont County,PCTPOVALL_2023,18.400000000000002
08045,CO,Garfield County,PCTPOVALL_2023,9.1
08047,CO,Gilpin County,PCTPOVALL_2023,7.2
08049,CO,Grand County,PCTPOVALL_2023,8.200000000000001
08051,CO,Gunnison County,PCTPOVALL_2023,10.700000000000001
08053,CO,Hinsdale County,PCTPOVALL_2023,5.300000000000001
08055,CO,Huerfano County,PCTPOVALL_2023,18.3
08057,CO,Jackson County,PCTPOVALL_2023,13.3
08059,CO,Jefferson County,PCTPOVALL_2023,7.4
08061,CO,Kiowa County,PCTPOVALL_2023,13.600000000000001
08063,CO,Kit Carson County,PCTPOVALL_2023,12.3
08065,CO,Lake County,PCTPOVALL_2023,11.4
08067,CO,La Plata County,PCTPOVALL_2023,11.5
08069,CO,Larimer County,PCTPOVALL_2023,10.200000000000001
08071,CO,Las Animas County,PCTPOVALL_2023,17.1
08073,CO,Lincoln County,PCTPOVALL_2023,14.8
08075,CO,Logan County,PCTPOVALL_2023,14.0
08077,CO,Mesa County,PCTPOVALL_2023,11.9
08079,CO,Mineral County,PCTPOVALL_2023,9.700000000000001
08081,CO,Moffat County,PCTPOVALL_2023,10.8
08083,CO,Montezuma County,PCTPOVALL_2023,14.0
08085,CO,Montrose County,PCTPOVALL_2023,10.700000000000001
08087,CO,Morgan County,PCTPOVALL_2023,12.5
08089,CO,Otero County,PCTPOVALL_2023,20.1
08091,CO,Ouray County,PCTPOVALL_2023,7.4
08093,CO,Park County,PCTPOVALL_2023,8.1
08095,CO,Phillips County,PCTPOVALL_2023,12.100000000000001
08097,CO,Pitkin County,PCTPOVALL_2023,6.4
08099,CO,Prowers County,PCTPOVALL_2023,20.1
08101,CO,Pueblo County,PCTPOVALL_2023,13.5
08103,CO,Rio Blanco County,PCTPOVALL_2023,10.8
08105,CO,Rio Grande County,PCTPOVALL_2023,17.8
08107,CO,Routt County,PCTPOVALL_2023,5.6000000000000005
08109,CO,Saguache County,PCTPOVALL_2023,20.6
08111,CO,San Juan County,PCTPOVALL_2023,12.3
08113,CO,San Miguel County,PCTPOVALL_2023,7.9
08115,CO,Sedgwick County,PCTPOVALL_2023,14.700000000000001
08117,CO,Summit County,PCTPOVALL_2023,7.300000000000001
08119,CO,Teller County,PCTPOVALL_2023,8.3
08121,CO,Washington County,PCTPOVALL_2023,14.200000000000001
08123,CO,Weld County,PCTPOVALL_2023,9.1
08125,CO,Yuma County,PCTPOVALL_2023,12.700000000000001
09000,CT,Connecticut,PCTPOVALL_2023,10.200000000000001
09110,CT,Capitol Planning Region,PCTPOVALL_2023,9.8
09120,CT,Greater Bridgeport Planning Region,PCTPOVALL_2023,11.3
09130,CT,Lower Connecticut River Valley Planning Region,PCTPOVALL_2023,7.1000000000000005
09140,CT,Naugatuck Valley Planning Region,PCTPOVALL_2023,11.4
09150,CT,Northeastern Connecticut Planning Region,PCTPOVALL_2023,7.6000000000000005
09160,CT,Northwest Hills Planning Region,PCTPOVALL_2023,8.4
09170,CT,South Central Connecticut Planning Region,PCTPOVALL_2023,12.5
09180,CT,Southeastern Connecticut Planning Region,PCTPOVALL_2023,12.4
09190,CT,Western Connecticut Planning Region,PCTPOVALL_2023,8.0
10000,DE,Delaware,PCTPOVALL_2023,10.8
10001,DE,Kent County,PCTPOVALL_2023,11.700000000000001
10003,DE,New Castle County,PCTPOVALL_2023,10.9
10005,DE,Sussex County,PCTPOVALL_2023,10.100000000000001
11000,DC,District of Columbia,PCTPOVALL_2023,15.200000000000001
11001,DC,District of Columbia,PCTPOVALL_2023,15.200000000000001
12000,FL,Florida,PCTPOVALL_2023,12.4
12001,FL,Alachua County,PCTPOVALL_2023,18.5
12003,FL,Baker County,PCTPOVALL_2023,12.5
12005,FL,Bay County,PCTPOVALL_2023,11.8
12007,FL,Bradford County,PCTPOVALL_2023,15.4
12009,FL,Brevard County,PCTPOVALL_2023,10.3
12011,FL,Broward County,PCTPOVALL_2023,12.700000000000001
12013,FL,Calhoun County,PCTPOVALL_2023,22.900000000000002
12015,FL,Charlotte County,PCTPOVALL_2023,9.1
12017,FL,Citrus County,PCTPOVALL_2023,15.700000000000001
12019,FL,Clay County,PCTPOVALL_2023,7.9
12021,FL,Collier County,PCTPOVALL_2023,10.5
12023,FL,Columbia County,PCTPOVALL_2023,17.0
12027,FL,DeSoto County,PCTPOVALL_2023,18.8
12029,FL,Dixie County,PCTPOVALL_2023,23.700000000000003
12031,FL,Duval County,PCTPOVALL_2023,14.5
12033,FL,Escambia County,PCTPOVALL_2023,14.0
12035,FL,Flagler County,PCTPOVALL_2023,8.9
12037,FL,Franklin County,PCTPOVALL_2023,16.6
12039,FL,Gadsden County,PCTPOVALL_2023,21.5
12041,FL,Gilchrist County,PCTPOVALL_2023,13.5
12043,FL,Glades County,PCTPOVALL_2023,16.900000000000002
12045,FL,Gulf County,PCTPOVALL_2023,14.9
12047,FL,Hamilton County,PCTPOVALL_2023,21.900000000000002
12049,FL,Hardee County,PCTPOVALL_2023,20.5
12051,FL,Hendry County,PCTPOVALL_2023,22.1
12053,FL,Hernando County,PCTPOVALL_2023,12.100000000000001
12055,FL,Highlands County,PCTPOVALL_2023,18.6
12057,FL,Hillsborough County,PCTPOVALL_2023,13.200000000000001
12059,FL,Holmes County,PCTPOVALL_2023,18.2
12061,FL,Indian River County,PCTPOVALL_2023,11.3
12063,FL,Jackson County,PCTPOVALL_2023,20.6
12065,FL,Jefferson County,PCTPOVALL_2023,23.5
12067,FL,Lafayette County,PCTPOVALL_2023,18.900000000000002
12069,FL,Lake County,PCTPOVALL_2023,10.700000000000001
12071,FL,Lee County,PCTPOVALL_2023,12.100000000000001
12073,FL,Leon County,PCTPOVALL_2023,17.6
12075,FL,Levy County,PCTPOVALL_2023,18.3
12077,FL,Liberty County,PCTPOVALL_2023,20.8
12079,FL,Madison County,PCTPOVALL_2023,19.8
12081,FL,Manatee County,PCTPOVALL_2023,10.4
12083,FL,Marion County,PCTPOVALL_2023,15.0
12085,FL,Martin County,PCTPOVALL_2023,13.100000000000001
12086,FL,Miami-Dade County,PCTPOVALL_2023,14.100000000000001
12087,FL,Monroe County,PCTPOVALL_2023,10.0
12089,FL,Nassau County,PCTPOVALL_2023,9.5
12091,FL,Okaloosa County,PCTPOVALL_2023,10.100000000000001
12093,FL,Okeechobee County,PCTPOVALL_2023,17.0
12095,FL,Orange County,PCTPOVALL_2023,12.4
12097,FL,Osceola County,PCTPOVALL_2023,10.9
12099,FL,Palm Beach County,PCTPOVALL_2023,10.8
12101,FL,Pasco County,PCTPOVALL_2023,10.5
12103,FL,Pinellas County,PCTPOVALL_2023,11.3
12105,FL,Polk County,PCTPOVALL_2023,13.0
12107,FL,Putnam County,PCTPOVALL_2023,21.1
12109,FL,St. Johns County,PCTPOVALL_2023,6.1000000000000005
12111,FL,St. Lucie County,PCTPOVALL_2023,10.4
12113,FL,Santa Rosa County,PCTPOVALL_2023,8.1
12115,FL,Sarasota County,PCTPOVALL_2023,9.5
12117,FL,Seminole County,PCTPOVALL_2023,9.200000000000001
12119,FL,Sumter County,PCTPOVALL_2023,9.700000000000001
12121,FL,Suwannee County,PCTPOVALL_2023,17.3
12123,FL,Taylor County,PCTPOVALL_2023,19.700000000000003
12125,FL,Union County,PCTPOVALL_2023,19.400000000000002
12127,FL,Volusia County,PCTPOVALL_2023,11.9
12129,FL,Wakulla County,PCTPOVALL_2023,10.4
12131,FL,Walton County,PCTPOVALL_2023,10.9
12133,FL,Washington County,PCTPOVALL_2023,16.8
13000,GA,Georgia,PCTPOVALL_2023,13.700000000000001
13001,GA,Appling County,PCTPOVALL_2023,21.1
13003,GA,Atkinson County,PCTPOVALL_2023,22.400000000000002
13005,GA,Bacon County,PCTPOVALL_2023,22.900000000000002
13007,GA,Baker County,PCTPOVALL_2023,26.200000000000003
13009,GA,Baldwin County,PCTPOVALL_2023,21.400000000000002
13011,GA,Banks County,PCTPOVALL_2023,12.200000000000001
13013,GA,Barrow County,PCTPOVALL_2023,11.200000000000001
13015,GA,Bartow County,PCTPOVALL_2023,9.700000000000001
13017,GA,Ben Hill County,PCTPOVALL_2023,24.400000000000002
13019,GA,Berrien County,PCTPOVALL_2023,18.8
13021,GA,Bibb County,PCTPOVALL_2023,22.1
13023,GA,Bleckley County,PCTPOVALL_2023,18.2
13025,GA,Brantley County,PCTPOVALL_2023,17.8
13027,GA,Brooks County,PCTPOVALL_2023,22.8
13029,GA,Bryan County,PCTPOVALL_2023,8.200000000000001
13031,GA,Bulloch County,PCTPOVALL_2023,23.700000000000003
13033,GA,Burke County,PCTPOVALL_2023,21.200000000000003
13035,GA,Butts County,PCTPOVALL_2023,15.5
13037,GA,Calhoun County,PCTPOVALL_2023,35.5
13039,GA,Camden County,PCTPOVALL_2023,11.600000000000001
13043,GA,Candler County,PCTPOVALL_2023,21.5
13045,GA,Carroll County,PCTPOVALL_2023,14.3
13047,GA,Catoosa County,PCTPOVALL_2023,10.700000000000001
13049,GA,Charlton County,PCTPOVALL_2023,26.200000000000003
13051,GA,Chatham County,PCTPOVALL_2023,15.200000000000001
13053,GA,Chattahoochee County,PCTPOVALL_2023,16.3
13055,GA,Chattooga County,PCTPOVALL_2023,20.700000000000003
13057,GA,Cherokee County,PCTPOVALL_2023,6.6000000000000005
13059,GA,Clarke County,PCTPOVALL_2023,24.1
13061,GA,Clay County,PCTPOVALL_2023,26.400000000000002
13063,GA,Clayton County,PCTPOVALL_2023,17.3
13065,GA,Clinch County,PCTPOVALL_2023,23.3
13067,GA,Cobb County,PCTPOVALL_2023,8.8
13069,GA,Coffee County,PCTPOVALL_2023,22.5
13071,GA,Colquitt County,PCTPOVALL_2023,23.400000000000002
13073,GA,Columbia County,PCTPOVALL_2023,6.800000000000001
13075,GA,Cook County,PCTPOVALL_2023,19.900000000000002
13077,GA,Coweta County,PCTPOVALL_2023,9.9
13079,GA,Crawford County,PCTPOVALL_2023,15.8
13081,GA,Crisp County,PCTPOVALL_2023,26.0
13083,GA,Dade County,PCTPOVALL_2023,14.100000000000001
13085,GA,Dawson County,PCTPOVALL_2023,8.0
13087,GA,Decatur County,PCTPOVALL_2023,22.3
13089,GA,DeKalb County,PCTPOVALL_2023,13.3
13091,GA,Dodge County,PCTPOVALL_2023,23.5
13093,GA,Dooly County,PCTPOVALL_2023,22.5
13095,GA,Dougherty County,PCTPOVALL_2023,26.400000000000002
13097,GA,Douglas County,PCTPOVALL_2023,11.9
13099,GA,Early County,PCTPOVALL_2023,25.5
13101,GA,Echols County,PCTPOVALL_2023,21.6
13103,GA,Effingham County,PCTPOVALL_2023,8.5
13105,GA,Elbert County,PCTPOVALL_2023,18.0
13107,GA,Emanuel County,PCTPOVALL_2023,26.1
13109,GA,Evans County,PCTPOVALL_2023,23.700000000000003
13111,GA,Fannin County,PCTPOVALL_2023,13.9
13113,GA,Fayette County,PCTPOVALL_2023,5.800000000000001
13115,GA,Floyd County,PCTPOVALL_2023,17.0
13117,GA,Forsyth County,PCTPOVALL_2023,5.1000000000000005
13119,GA,Franklin County,PCTPOVALL_2023,16.900000000000002
13121,GA,Fulton County,PCTPOVALL_2023,13.0
13123,GA,Gilmer County,PCTPOVALL_2023,13.600000000000001
13125,GA,Glascock County,PCTPOVALL_2023,15.700000000000001
13127,GA,Glynn County,PCTPOVALL_2023,15.700000000000001
13129,GA,Gordon County,PCTPOVALL_2023,12.9
13131,GA,Grady County,PCTPOVALL_2023,19.700000000000003
13133,GA,Greene County,PCTPOVALL_2023,14.100000000000001
